0.446 30.4839 223.575 3.35776
0.447 30.4735 224.02 3.35632
0.448 30.463 224.464 3.35488
0.449 30.4525 224.909 3.35344
0.45 30.4421 225.353 3.352
0.451 30.4317 225.796 3.35056
0.452 30.4212 226.24 3.34912
0.453 30.4108 226.683 3.34768
0.454 30.4003 227.126 3.34624
0.455 30.3899 227.569 3.3448
0.456 30.3795 228.012 3.34336
0.457 30.3691 228.454 3.34192
0.458 30.3586 228.896 3.34048
0.459 30.3482 229.338 3.33904
0.46 30.3378 229.779 3.3376
0.461 30.3274 230.221 3.33616
0.462 30.317 230.662 3.33472
0.463 30.3066 231.103 3.33328
0.464 30.2962 231.543 3.33184
0.465 30.2858 231.984 3.3304
0.466 30.2754 232.424 3.32896
0.467 30.265 232.864 3.32752
0.468 30.2546 233.303 3.32608
0.469 30.2442 233.743 3.32464
0.47 30.2339 234.182 3.3232
0.471 30.2235 234.621 3.32176
0.472 30.2131 235.06 3.32032
0.473 30.2028 235.498 3.31888
0.474 30.1924 235.937 3.31744
0.475 30.182 236.375 3.316
0.476 30.1717 236.812 3.31456
0.477 30.1613 237.25 3.31312
0.478 30.151 237.687 3.31168
0.479 30.1406 238.124 3.31024
0.48 30.1303 238.561 3.3088
0.481 30.12 238.998 3.30736
0.482 30.1096 239.434 3.30592
0.483 30.0993 239.87 3.30448
0.484 30.089 240.306 3.30304
0.485 30.0786 240.742 3.3016
0.486 30.0683 241.177 3.30016
0.487 30.058 241.612 3.29872
0.488 30.0477 242.047 3.29728
0.489 30.0374 242.482 3.29584
0.49 30.0271 242.916 3.2944
0.491 30.0168 243.351 3.29296
0.492 30.0065 243.785 3.29152
0.493 29.9962 244.218 3.29008
0.494 29.9859 244.652 3.28864
0.495 29.9756 245.085 3.2872
0.496 29.9653 245.518 3.28576
0.497 29.955 245.951 3.28432
0.498 29.9448 246.384 3.28288
0.499 29.9345 246.816 3.28144
0.5 29.9242 247.248 3.28
0.501 29.914 247.68 3.27856
0.502 29.9037 248.112 3.27712
0.503 29.8934 248.543 3.27568
0.504 29.8832 248.974 3.27424
0.505 29.8729 249.405 3.2728
0.506 29.8627 249.836 3.27136
0.507 29.8524 250.266 3.26992
0.508 29.8422 250.697 3.26848
0.509 29.832 251.127 3.26704
0.51 29.8217 251.556 3.2656
0.511 29.8115 251.986 3.26416
0.512 29.8013 252.415 3.26272
0.513 29.791 252.844 3.26128
0.514 29.7808 253.273 3.25984
0.515 29.7706 253.702 3.2584
0.516 29.7604 254.13 3.25696
0.517 29.7502 254.558 3.25552
0.518 29.74 254.986 3.25408
0.519 29.7298 255.414 3.25264
0.52 29.7196 255.841 3.2512
0.521 29.7094 256.268 3.24976
0.522 29.6992 256.695 3.24832
0.523 29.689 257.122 3.24688
0.524 29.6788 257.549 3.24544
0.525 29.6686 257.975 3.244
0.526 29.6585 258.401 3.24256
0.527 29.6483 258.827 3.24112
0.528 29.6381 259.252 3.23968
0.529 29.628 259.678 3.23824
0.53 29.6178 260.103 3.2368
0.531 29.6076 260.528 3.23536
0.532 29.5975 260.952 3.23392
0.533 29.5873 261.377 3.23248
0.534 29.5772 261.801 3.23104
0.535 29.567 262.225 3.2296
0.536 29.5569 262.648 3.22816
0.537 29.5468 263.072 3.22672
0.538 29.5366 263.495 3.22528
0.539 29.5265 263.918 3.22384
0.54 29.5164 264.341 3.2224
0.541 29.5063 264.763 3.22096
0.542 29.4961 265.186 3.21952
0.543 29.486 265.608 3.21808
0.544 29.4759 266.03 3.21664
0.545 29.4658 266.451 3.2152
0.546 29.4557 266.873 3.21376
0.547 29.4456 267.294 3.21232
0.548 29.4355 267.715 3.21088
0.549 29.4254 268.136 3.20944
0.55 29.4153 268.556 3.208
0.551 29.4052 268.976 3.20656
0.552 29.3951 269.396 3.20512
0.553 29.3851 269.816 3.20368
0.554 29.375 270.236 3.20224
0.555 29.3649 270.655 3.2008
0.556 29.3548 271.074 3.19936
0.557 29.3448 271.493 3.19792
0.558 29.3347 271.912 3.19648
0.559 29.3247 272.33 3.19504
0.56 29.3146 272.748 3.1936
0.561 29.3046 273.166 3.19216
0.562 29.2945 273.584 3.19072
0.563 29.2845 274.002 3.18928
0.564 29.2744 274.419 3.18784
0.565 29.2644 274.836 3.1864
0.566 29.2543 275.253 3.18496
0.567 29.2443 275.669 3.18352
